Source_Module,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
turquoise,MF,GO:0031625,ubiquitin protein ligase binding,102/2961,305/18522,0.33442623,2.091942797,8.387722362,2.97236E-14,8.46279E-12,6.61886E-12,SMAD3/SMAD2/HSPA1A/STX8/MUL1/SPART/STUB1/PTK2B/MAP1LC3B/CACYBP/GABARAPL2/UBASH3B/ARRB1/GABARAPL1/APBB1/BAG4/NPLOC4/PRKN/TRAF4/TSG101/DERL1/UBE2D4/HSPA9/SPOP/CUL4B/TOLLIP/TANK/ISG15/RALA/HSPA5/BAG1/GABARAP/TRAF1/MAP1LC3A/CUL1/NAE1/CDKN1A/RALB/HSPA1B/BAG2/TCP1/SUMO2/FZD5/RPL5/CAMLG/NEDD8/CASP10/SMAD5/PRKAR1A/BAG6/NFE2L2/RNF31/PCBP2/DBT/GSK3B/VCP/RANGAP1/HDAC6/PRKAR2B/SNX9/LRPPRC/ERBB3/HSP90AA1/HSPD1/ARRB2/WRAP53/UBXN7/ABI2/UBXN1/DNAJA1/USP13/CCT2/RELA/AMBRA1/UBOX5/CUL4A/UBB/CRK/LYN/BCL2/PRKACA/AUP1/UBE2L3/UBE2N/PA2G4/GPI/TPI1/RPS27A/PRDX6/UCHL1/HSP90AB1/BID/YWHAZ/UBC/SQSTM1/DLG3/BCL10/USP25/FAF2/EIF4E2/FHIT/SMAD1,102
turquoise,MF,GO:0019001,guanyl nucleotide binding,124/2961,401/18522,0.309226933,1.934313153,8.250993353,3.69877E-14,8.46279E-12,6.61886E-12,EHD4/DNM2/ARL1/DIRAS3/RAB22A/ARF6/ARL11/RHOG/ARL3/SEPTIN11/GNAI3/OLA1/CNGA2/RAB18/PRKG1/RAB31/DAPK1/ADSS1/SEPHS1/RAB6B/RAB14/RAB5C/AGAP2/RALA/GBP1/NUDT2/GPN1/RAC3/PDE5A/RAB2A/RAB4A/RAB5A/ARL5B/RAB21/RAB3A/SEPTIN6/SAR1A/RRAS/RAB11A/RHOC/RAB32/DRG1/RHOB/PIP4K2B/ARF4/ARL6/RALB/HRAS/RAC2/RAB5B/RAB1A/RAB2B/GNAI1/RAB1B/RAB13/RAB3D/RAB3C/SEPTIN5/PCK2/RAB6A/RAB11B/RAB8B/RAB24/RAB23/NKIRAS1/NKIRAS2/RHOT1/RHOQ/RAB33A/ARL8A/RABL3/RAB4B/RP2/RRAD/GNAQ/EHD2/MIEF1/RAB7A/EHD1/DNM1/GIMAP4/EHD3/EEF1A1/RABL6/ARL8B/EIF5/HSP90AA1/RAP1B/SEPTIN14/SRP54/GNA11/GTPBP1/TUBE1/SRPRA/RAC1/RAB9A/GNAT1/ARL4A/SEPTIN7/GIMAP1/RIT1/GUCY1B1/EEF2/RHEB/DAP3/MMAA/TUBG2/EFL1/SEPTIN2/SEPTIN4/SEPTIN9/TUBD1/GUCY2D/TUBB1/INSR/MTG1/GNAS/NME2/KRAS/PDE11A/ANXA6/NME1/CDC42/RHOA,124
turquoise,MF,GO:0032561,guanyl ribonucleotide binding,124/2961,401/18522,0.309226933,1.934313153,8.250993353,3.69877E-14,8.46279E-12,6.61886E-12,EHD4/DNM2/ARL1/DIRAS3/RAB22A/ARF6/ARL11/RHOG/ARL3/SEPTIN11/GNAI3/OLA1/CNGA2/RAB18/PRKG1/RAB31/DAPK1/ADSS1/SEPHS1/RAB6B/RAB14/RAB5C/AGAP2/RALA/GBP1/NUDT2/GPN1/RAC3/PDE5A/RAB2A/RAB4A/RAB5A/ARL5B/RAB21/RAB3A/SEPTIN6/SAR1A/RRAS/RAB11A/RHOC/RAB32/DRG1/RHOB/PIP4K2B/ARF4/ARL6/RALB/HRAS/RAC2/RAB5B/RAB1A/RAB2B/GNAI1/RAB1B/RAB13/RAB3D/RAB3C/SEPTIN5/PCK2/RAB6A/RAB11B/RAB8B/RAB24/RAB23/NKIRAS1/NKIRAS2/RHOT1/RHOQ/RAB33A/ARL8A/RABL3/RAB4B/RP2/RRAD/GNAQ/EHD2/MIEF1/RAB7A/EHD1/DNM1/GIMAP4/EHD3/EEF1A1/RABL6/ARL8B/EIF5/HSP90AA1/RAP1B/SEPTIN14/SRP54/GNA11/GTPBP1/TUBE1/SRPRA/RAC1/RAB9A/GNAT1/ARL4A/SEPTIN7/GIMAP1/RIT1/GUCY1B1/EEF2/RHEB/DAP3/MMAA/TUBG2/EFL1/SEPTIN2/SEPTIN4/SEPTIN9/TUBD1/GUCY2D/TUBB1/INSR/MTG1/GNAS/NME2/KRAS/PDE11A/ANXA6/NME1/CDC42/RHOA,124
turquoise,MF,GO:0005525,GTP binding,118/2961,380/18522,0.310526316,1.942441209,8.09722399,1.11841E-13,2.13243E-11,1.6678E-11,EHD4/DNM2/ARL1/DIRAS3/RAB22A/ARF6/ARL11/RHOG/ARL3/SEPTIN11/GNAI3/OLA1/RAB18/RAB31/DAPK1/ADSS1/SEPHS1/RAB6B/RAB14/RAB5C/AGAP2/RALA/GBP1/NUDT2/GPN1/RAC3/RAB2A/RAB4A/RAB5A/ARL5B/RAB21/RAB3A/SEPTIN6/SAR1A/RRAS/RAB11A/RHOC/RAB32/DRG1/RHOB/PIP4K2B/ARF4/ARL6/RALB/HRAS/RAC2/RAB5B/RAB1A/RAB2B/GNAI1/RAB1B/RAB13/RAB3D/RAB3C/SEPTIN5/PCK2/RAB6A/RAB11B/RAB8B/RAB24/RAB23/NKIRAS1/NKIRAS2/RHOT1/RHOQ/RAB33A/ARL8A/RABL3/RAB4B/RP2/RRAD/GNAQ/EHD2/RAB7A/EHD1/DNM1/GIMAP4/EHD3/EEF1A1/RABL6/ARL8B/EIF5/HSP90AA1/RAP1B/SEPTIN14/SRP54/GNA11/GTPBP1/TUBE1/SRPRA/RAC1/RAB9A/GNAT1/ARL4A/SEPTIN7/GIMAP1/RIT1/GUCY1B1/EEF2/RHEB/DAP3/MMAA/TUBG2/EFL1/SEPTIN2/SEPTIN4/SEPTIN9/TUBD1/GUCY2D/TUBB1/INSR/MTG1/GNAS/KRAS/ANXA6/NME1/CDC42/RHOA,118
turquoise,MF,GO:0031072,heat shock protein binding,56/2961,130/18522,0.430769231,2.694599018,8.4577884,1.84202E-13,3.01039E-11,2.35447E-11,HSPA1A/ERN1/STUB1/DNAJB2/DNAJA2/DNAJB6/AHSA1/UNC45A/FKBP6/PRKN/HSPA9/APAF1/GBP1/HSPA5/HSPA13/ST13/MVD/HDAC2/HSPA1B/BAG2/DNAJB8/FKBP5/USP19/BAG6/HSPA2/ZFP36/METTL21C/HDAC6/TOMM34/HDAC8/CYP2E1/BCOR/TSC1/FICD/DNAJA1/CHORDC1/PRKD1/GUCY1B1/GMEB1/DNAJC7/CDC37L1/METTL21A/PTGES3L/DNAJB1/CDC37/KPNB1/PDXP/RPS3/PPID/HSP90AB1/STIP1/APOA2/DNAJB12/DNAJC10/SNCA/TFAM,56
turquoise,MF,GO:0051082,unfolded protein binding,53/2961,122/18522,0.43442623,2.717474712,8.302215906,5.38881E-13,7.706E-11,6.02696E-11,CRYAA/HSPA1A/SERPINH1/HSPB1/ERN1/DNAJB2/DNAJA2/DNAJB6/TAPBP/CCT5/PDRG1/CCT8/HSPA9/CCT7/LMAN1/HSPA5/HSPE1/HSPA1B/NAP1L4/PFDN2/TCP1/TOMM20/DNAJB8/HYOU1/HSPA2/TIMM10B/RP2/CCDC115/HSP90AA1/HSPD1/CCT6A/DNAJA1/CCT2/CCT3/CDC37L1/HTRA2/PET100/ERN2/NACA2/AIP/PPIA/DNAJB1/NACA/CDC37/NUDCD3/PFDN5/HSP90AB1/HSP90B1/DNAJB11/GRPEL1/NUDC/ERLEC1/TTC1,53
turquoise,MF,GO:0003924,GTPase activity,105/2961,333/18522,0.315315315,1.97239793,7.810779884,8.81137E-13,1.12002E-10,8.75984E-11,GNGT2/DNM2/RGS10/ARL1/DIRAS3/RAB22A/ARF6/ARL11/RHOG/ARL3/SEPTIN11/GNAI3/NLRP10/RAB18/RAB31/RAP1GAP/RGS18/ADSS1/RAB6B/RAB14/RAB5C/AGAP2/RALA/ARHGAP5/GBP1/GPN1/RAC3/RAB2A/RAB4A/RAB5A/ARL5B/RAB21/RAB3A/SEPTIN6/SAR1A/RRAS/RAB11A/RHOC/RAB32/DRG1/RHOB/ARF4/ARL6/RALB/HRAS/RAC2/RAB5B/RAB1A/RAB2B/GNAI1/RAB1B/RAB13/RAB3D/RAB3C/SEPTIN5/RAB6A/RAB11B/RAB8B/RAB24/RAB23/NKIRAS1/TBCC/NKIRAS2/RHOT1/RHOQ/RAB33A/ARL8A/RABL3/RAB4B/RRAD/GNAQ/RAB7A/DNM1/EEF1A1/ARL8B/RAP1B/SEPTIN14/SRP54/GNA11/GTPBP1/SRPRA/RAC1/RAB9A/GNAT1/ARL4A/SEPTIN7/NTPCR/RIT1/EEF2/RHEB/MMAA/EFL1/MMUT/SEPTIN2/SEPTIN4/SEPTIN9/TUBB1/MTG1/GNB2/GNAS/KRAS/RASA1/CDC42/ARHGDIB/RHOA,105
turquoise,MF,GO:0008135,"translation factor activity, RNA binding",41/2961,84/18522,0.488095238,3.053191489,8.227063726,2.20421E-12,2.52162E-10,1.97219E-10,EIF2B1/MTRF1L/EIF5A2/EIF3G/EIF1B/EIF3J/EIF1AD/EIF4B/EEF1D/EIF4A2/EIF4A1/EIF1AY/EIF2S1/EIF4E/DENR/EIF1/EIF3M/EEF1G/EIF2S2/COPS5/EIF3B/EIF2A/EEF1A1/EIF4G1/EIF5/MRPL58/GTPBP1/EIF2D/DHX29/EEF2/ETF1/EFL1/EIF5AL1/TSFM/EIF4G2/EEF1B2/EIF4H/EIF5A/MTIF3/EIF4E2/EIF1AX,41
turquoise,MF,GO:0051087,protein-folding chaperone binding,53/2961,133/18522,0.398496241,2.492721165,7.536299038,3.07511E-11,3.19811E-09,2.50128E-09,BAG3/TBCE/ERN1/STUB1/DNAJB2/UBL4A/DNAJA2/DNAJB6/AHSA1/BAG4/PRKN/ERP29/HSPA5/HSPE1/BAG1/SUGT1/ST13/MVD/BAG2/DNAJB8/TBCC/BIRC2/BAG6/HSPA2/DNAJC1/TIMM10/BIN1/HSPD1/SOD1/WRAP53/HDAC8/CYP2E1/TSC1/FICD/DNAJA1/USP13/GET4/CDC37L1/METTL21A/DNAJC3/HLA-B/PTGES3L/PLG/DNAJB1/CDC37/GRN/RPS3/PPID/SDF2L1/GRPEL1/DNAJB12/DNAJC10/SNCA,53
turquoise,MF,GO:0090079,"translation regulator activity, nucleic acid binding",46/2961,108/18522,0.425925926,2.6643026,7.56663471,4.1524E-11,3.95862E-09,3.09609E-09,EIF2B1/MTRF1L/EIF5A2/EIF3G/SHMT1/PURA/EIF1B/EIF3J/EIF1AD/EIF4B/EEF1D/EIF4A2/EIF4A1/EIF1AY/EIF2S1/EIF4E/DENR/EIF1/EIF3M/EEF1G/EIF2S2/COPS5/EIF3B/EIF2A/EEF1A1/EIF4G1/EIF5/MRPL58/GTPBP1/EIF2D/DHX29/EEF2/ETF1/EFL1/MIF4GD/PABPC1/EIF5AL1/TSFM/CTIF/EIF4G2/EEF1B2/EIF4H/EIF5A/MTIF3/EIF4E2/EIF1AX,46
turquoise,MF,GO:0003779,actin binding,122/2961,434/18522,0.281105991,1.758407687,6.974048841,7.50771E-11,6.60679E-09,5.16725E-09,FLNA/PDLIM1/CAPZA1/LIMA1/TAGLN2/EVL/CAP1/TPM3/SMTN/OPHN1/FLII/HOMER2/ARPC1B/TMOD2/TMOD3/TWF1/PRKN/SHANK3/PARVA/ARPC3/ABLIM3/ADSS1/TLN2/GBP1/CNN1/MSRB2/PFN2/LCP1/RDX/ARPC5/CNN2/DSTN/GIPC1/SNTA1/PFN1/IMPACT/PFN4/LIMD2/TLNRD1/HCLS1/LASP1/CD2AP/PPP1R9B/NOS3/WAS/YWHAH/PDLIM3/ARPC2/TWF2/TMOD4/KLHL2/DMTN/PDLIM5/SETD3/CTNNA1/ADD2/EPS8L1/VIL1/EPS8L3/FKBP15/ESPN/ACTN4/HDAC6/MICAL1/WASL/DIAPH1/FHOD1/MTSS2/CALD1/SHTN1/BIN1/CORO6/HIP1/WIPF1/TNNI2/SYN1/CORO1B/PARVG/CAPZA2/AIF1/ABLIM2/WASF2/INF2/PARVB/SSH3/HOOK1/SLC6A4/FERMT1/PXK/SPIRE2/FMNL1/JMY/PDLIM7/MYH9/CROCC/KIF18A/FERMT2/CAMK2B/PRKCE/FLNC/MYH8/MIB2/PANX1/SSH2/FLNB/CFL1/DBNL/SPTAN1/ALDOA/TPM4/DAG1/SNCA/SNTB1/CSRP3/PAWR/S100A4/EZR/ENAH/VASP/SYNE2/ACTN1/TNS4,122
turquoise,MF,GO:0019003,GDP binding,35/2961,75/18522,0.466666667,2.919148936,7.264556497,4.26884E-10,3.48825E-08,2.72821E-08,DIRAS3/RAB22A/ARF6/ARL3/GNAI3/RAB18/RAB31/RAB14/RAB5C/RALA/GBP1/RAB2A/RAB4A/RAB5A/RAB21/RRAS/RHOB/RALB/HRAS/RAB5B/GNAI1/RAB11B/RAB8B/MIEF1/RAB7A/DNM1/ARL8B/RAP1B/SRP54/RAB9A/GNAT1/RIT1/RHEB/NME2/KRAS,35
turquoise,MF,GO:0051219,phosphoprotein binding,40/2961,93/18522,0.430107527,2.690459849,7.128991839,5.34116E-10,4.07352E-08,3.18595E-08,PLCG2/SYK/TBL2/PTPN11/CBL/YWHAB/UBASH3B/BCAR3/TOX3/GRAP/PKD2/NCK2/SRC/LRP11/PIN1/SHC1/APTX/LDLRAP1/PFN1/SAMSN1/CBLC/PIH1D1/MEN1/HCK/MAPK3/YES1/MAPK1/CRK/LYN/FGR/YWHAG/PTPN6/LCK/VAV1/GRB2/RASA1/PRKCSH/YWHAZ/SNCA/CRKL,40
turquoise,MF,GO:0004674,protein serine/threonine kinase activity,117/2961,427/18522,0.274004684,1.713986746,6.51114642,9.96953E-10,7.12821E-08,5.57506E-08,RAF1/SGK3/BRD4/ILK/SYK/ERN1/CSNK2B/PTK2B/RPS6KB1/RPS6KA1/ULK3/PKN1/NRBP1/STK24/CSNK1G2/RPS6KA6/NEK7/CDC42BPA/PRKG1/ITPKA/ROCK2/PAK4/DAPK1/BRD2/MAPK10/MAPK9/AKT1/BRAF/ACVRL1/CDK16/MAP2K6/IRAK4/OXSR1/CSNK1G1/MAP3K11/MAP3K3/FAM20C/CDK15/DYRK3/ACVR1/CDKL2/MAP4K5/MAP2K5/TLK1/SRPK1/STK4/MKNK1/GSK3B/DAPK3/STK38/WNK1/CPNE3/CDK8/PRKCA/PRKCZ/PRKD3/STK39/PIKFYVE/MAPK3/MAP2K1/CAMK1G/DCLK2/MAP3K5/RPS6KA2/GRK1/TESK2/MINK1/PASK/PRKD1/ULK1/GRK6/TAOK3/MAPK1/MAPK7/MAP3K2/STK26/STK32C/TLK2/CDKL5/GRK2/CAMK2A/CAMK2B/PRKAA1/PRKCE/PRKCI/PIK3CG/AKT3/ERN2/CAMK2D/MARK2/GSK3A/PRKACA/RPS6KA3/CSNK1A1/NUAK1/PRKCH/CDC42BPB/PRKCQ/MAPKAPK2/MAPKAPK3/MAPK8/PAK6/NME2/DAPK2/PDPK1/MAPK12/MAPK14/AKT2/PRKCB/PRKCG/WNK3/MAP2K3/HTATIP2/DCLK3/RIPK2/MARK3/BRSK2,117
turquoise,MF,GO:0003743,translation initiation factor activity,27/2961,51/18522,0.529411765,3.311639549,7.210953055,1.23797E-09,8.33079E-08,6.51561E-08,EIF2B1/EIF3G/EIF1B/EIF3J/EIF1AD/EIF4B/EIF4A2/EIF4A1/EIF1AY/EIF2S1/EIF4E/DENR/EIF1/EIF3M/EIF2S2/COPS5/EIF3B/EIF2A/EIF4G1/EIF5/EIF2D/DHX29/EIF4G2/EIF4H/MTIF3/EIF4E2/EIF1AX,27
turquoise,MF,GO:0106310,protein serine kinase activity,102/2961,363/18522,0.280991736,1.757692984,6.359650983,2.75134E-09,1.73796E-07,1.35928E-07,RAF1/SGK3/ILK/ERN1/RPS6KB1/RPS6KA1/ULK3/PKN1/STK24/CSNK1G2/RPS6KA6/NEK7/CDC42BPA/PRKG1/ROCK2/PAK4/DAPK1/MAPK10/MAPK9/AKT1/BRAF/CDK16/MAP2K6/IRAK4/OXSR1/CSNK1G1/MAP3K11/MAP3K3/FAM20C/CDK15/DYRK3/CDKL2/MAP4K5/MAP2K5/TLK1/SRPK1/STK4/MKNK1/GSK3B/DAPK3/STK38/WNK1/CDK8/PRKCA/PRKCZ/PRKD3/STK39/PIKFYVE/MAPK3/MAP2K1/CAMK1G/DCLK2/MAP3K5/RPS6KA2/TESK2/MINK1/PASK/PRKD1/ULK1/TAOK3/MAPK1/MAPK7/MAP3K2/STK26/STK32C/TLK2/CDKL5/CAMK2A/CAMK2B/PRKAA1/PRKCE/PRKCI/PIK3CG/AKT3/ERN2/CAMK2D/MARK2/GSK3A/PRKACA/RPS6KA3/CSNK1A1/NUAK1/PRKCH/CDC42BPB/PRKCQ/MAPKAPK2/MAPKAPK3/MAPK8/PAK6/DAPK2/PDPK1/MAPK12/MAPK14/AKT2/PRKCB/PRKCG/WNK3/MAP2K3/DCLK3/RIPK2/MARK3/BRSK2,102
turquoise,MF,GO:0044183,protein folding chaperone,32/2961,69/18522,0.463768116,2.901017576,6.90096548,2.88648E-09,1.73796E-07,1.35928E-07,HSPA1A/HSPB1/DNAJB6/TAPBP/CCT5/CCT8/HSPA9/CCT7/HSPA5/HSPE1/HSPA13/HSPH1/HSPA1B/PFDN2/TCP1/PDCL3/DNAJB8/DFFA/HYOU1/HSPA2/HYPK/ZPR1/HSP90AA1/HSPD1/WIPF1/CCT6A/CCT2/CCT3/DNAJB1/HSP90AB1/HSP90B1/CD74,32
turquoise,MF,GO:0043130,ubiquitin binding,40/2961,99/18522,0.404040404,2.527401676,6.646964394,4.88923E-09,2.79664E-07,2.18729E-07,RAD23A/SMAD3/HSPB1/DNAJB2/GGA3/RAD23B/JARID2/NPLOC4/PRKN/TSG101/GGA1/HGS/TOLLIP/TNFAIP3/UBXN2B/BIRC2/WDR48/SIRT2/RNF31/SHARPIN/ASCC2/HDAC6/CUEDC2/UBXN2A/UBXN7/GGA2/UBXN1/USP13/STAM/VPS36/STAM2/AUP1/PLAA/UBE2N/NSFL1C/UCHL1/SQSTM1/NBR1/USP25/FAF2,40
turquoise,MF,GO:0003925,G protein activity,24/2961,45/18522,0.533333333,3.336170213,6.844278576,8.4864E-09,4.62307E-07,3.61576E-07,ARF6/RAB5C/RALA/GBP1/RAC3/RAB4A/RAB5A/RAB11A/RALB/HRAS/RAB5B/RAB1A/RAB1B/RAB11B/RAB4B/RAB7A/ARL8B/RAP1B/GNA11/RAC1/RIT1/KRAS/CDC42/RHOA,24
turquoise,MF,GO:0045309,protein phosphorylated amino acid binding,28/2961,59/18522,0.474576271,2.968626037,6.606489726,1.48079E-08,7.53925E-07,5.89654E-07,PLCG2/SYK/PTPN11/CBL/YWHAB/BCAR3/GRAP/NCK2/PIN1/SHC1/LDLRAP1/PFN1/SAMSN1/CBLC/HCK/MAPK3/YES1/MAPK1/CRK/FGR/YWHAG/PTPN6/LCK/VAV1/GRB2/RASA1/YWHAZ/CRKL,28
turquoise,MF,GO:0000287,magnesium ion binding,70/2961,227/18522,0.308370044,1.928953042,6.142895833,1.51576E-08,7.53925E-07,5.89654E-07,ENO2/PDXK/ENO1/ERN1/RPS6KA1/UBA2/ARL3/PPM1A/RPS6KA6/CDC42BPA/NUDT3/TESC/REXO2/NUDT12/ADSS1/GSS/AASDHPPT/ADPRS/NUDT5/IRAK4/PGP/MTHFD2/IDH1/NT5C3B/PRPSAP2/GNAI1/HPRT1/NT5C3A/OXSR1/NUDT16/PRTFDC1/EPHX2/DYRK3/PPM1B/SRPK1/STK4/NT5C1A/RP2/CLYBL/HMGCL/WEE2/STK38/DIS3L2/DUT/MAP3K5/RPS6KA2/TDP2/STK26/RHEB/DXO/SEPTIN4/ERN2/SUCLA2/MARK2/ENDOG/PRKACA/RPS6KA3/FARSA/CDC42BPB/PDXP/PKM/SPHK1/TKT/MAPK12/PPA1/NME1/SNCA/PRPSAP1/BRSK2/S100P,70
turquoise,MF,GO:0005543,phospholipid binding,125/2961,487/18522,0.256673511,1.60557473,5.907542026,1.97878E-08,9.43219E-07,7.37704E-07,SGK3/PLCB1/SMURF1/DNM2/MAP1LC3B/DAPP1/CLINT1/GGA3/GABARAPL2/CHMP3/OPHN1/GABARAPL1/PACSIN1/FLII/SNX17/TWF1/ARFIP1/CERT1/GGA1/HGS/MCF2L/ANXA7/GAP43/GAS6/AKT1/SHC1/TEC/NME4/PFN2/ANXA3/ANXA4/AIDA/ANXA11/CHMP2A/GABARAP/MAP1LC3A/SDCBP/LDLRAP1/SNX5/ARL6/BTK/SNX3/PFN1/CPTP/SCARB1/FZD7/PLEKHF2/SYT13/CYTH3/PLA2G4A/SYT6/BIN2/MITD1/PCTP/TWF2/GOLPH3L/CPNE6/C2CD2L/EPN1/DNM1/SNX12/SNX11/TTPAL/GOLPH3/VIL1/SNX27/MICALL1/PACSIN2/OSBP/MTSS2/OSBPL1A/SH3PXD2B/SNX9/CPNE3/MFGE8/BIN1/HIP1/EPN2/PCYT1B/PXDC1/RUFY4/PICALM/PITPNM1/CPNE2/PLEKHF1/GGA2/DGKA/WDFY1/SNX18/PXK/MAPKAP1/PASK/CLN6/STAM/FCHSD2/FERMT2/VPS36/SH3PXD2A/STAM2/TNFAIP8L3/CEACAM5/SH3YL1/PRKCI/ESYT2/NLRP3/OSBPL5/AXL/THBS1/SNX4/PEBP1/F3/ANXA1/ANXA6/CPNE1/CD300LF/BAD/SNX8/SNX1/SYT7/APOA2/SYT9/SNCA/SYTL4/PPT1/TIRAP,125
turquoise,MF,GO:0032182,ubiquitin-like protein binding,44/2961,119/18522,0.369747899,2.312891114,6.267445191,2.12247E-08,9.7124E-07,7.59619E-07,RAD23A/SMAD3/HSPB1/DNAJB2/GGA3/UBA2/RAD23B/JARID2/NPLOC4/PRKN/TSG101/DCUN1D3/GGA1/HGS/TOLLIP/TNFAIP3/UBXN2B/BIRC2/WDR48/SIRT2/RNF31/SHARPIN/ASCC2/HDAC6/CUEDC2/UBXN2A/UBXN7/GGA2/UBXN1/USP13/SERBP1/RNF4/STAM/VPS36/STAM2/AUP1/PLAA/UBE2N/NSFL1C/UCHL1/SQSTM1/NBR1/USP25/FAF2,44
turquoise,MF,GO:0001784,phosphotyrosine residue binding,24/2961,47/18522,0.510638298,3.194205523,6.570019786,2.61052E-08,1.14863E-06,8.98356E-07,PLCG2/SYK/PTPN11/CBL/BCAR3/GRAP/NCK2/SHC1/LDLRAP1/PFN1/SAMSN1/CBLC/HCK/MAPK3/YES1/MAPK1/CRK/FGR/PTPN6/LCK/VAV1/GRB2/RASA1/CRKL,24
turquoise,MF,GO:0016853,isomerase activity,54/2961,161/18522,0.335403727,2.098057354,6.104111611,2.90713E-08,1.20979E-06,9.4619E-07,SPAST/PUS1/TXNDC5/PPIH/GLRX2/RPE/ECH1/PIN4/ECI2/PIN1/PGAM2/NAXE/IDI1/ECHS1/PMM2/FKBP3/PTGES2/ECI1/PDIA4/FKBP5/GNE/TRUB1/HSD17B4/YJEFN3/THAP4/TMX1/PTPA/FKBP15/MPI/HSPD1/PDIA2/PTGES/FKBP10/RENBP/MMUT/PPWD1/AIP/PPIA/PGAM1/GPI/TPI1/PDIA3/PPID/PPIE/PPIF/MIF/PDIA5/PDIA6/ERP44/FKBP7/FKBP2/FKBP14/MCEE/PPIL1,54
turquoise,MF,GO:0004812,aminoacyl-tRNA ligase activity,22/2961,41/18522,0.536585366,3.356512714,6.589184229,3.06677E-08,1.20979E-06,9.4619E-07,AARS1/SARS2/DARS2/DARS1/FARS2/CARS1/HARS1/TARS1/KARS1/YARS1/GARS1/NARS1/WARS2/MARS1/HARS2/EPRS1/QARS1/AARS2/EARS2/TARS2/FARSA/WARS1,22
turquoise,MF,GO:0016875,"ligase activity, forming carbon-oxygen bonds",22/2961,41/18522,0.536585366,3.356512714,6.589184229,3.06677E-08,1.20979E-06,9.4619E-07,AARS1/SARS2/DARS2/DARS1/FARS2/CARS1/HARS1/TARS1/KARS1/YARS1/GARS1/NARS1/WARS2/MARS1/HARS2/EPRS1/QARS1/AARS2/EARS2/TARS2/FARSA/WARS1,22
turquoise,MF,GO:1901681,sulfur compound binding,78/2961,267/18522,0.292134831,1.827396605,5.94033743,3.28123E-08,1.25124E-06,9.78612E-07,ACBD6/ANGPTL3/APLP2/N6AMT1/REG4/TPMT/TPK1/SMAD4/MSTN/PANK3/DPYSL3/ECI2/SOST/SMOC1/SEMA5A/GSTP1/CCN4/SULT1A3/LANCL1/PC/HBEGF/AZU1/AGRN/GSS/BMP4/DBI/PTGES2/GSTM4/SERPINE2/GCDH/ACADVL/VEGFA/RTN4RL1/MMACHC/SULT1A1/NAA80/PRMT1/DBT/SCP2/ACBD4/METTL3/ZNF207/NELL2/PF4/TKTL1/PTGES/CEL/FGF2/CXCL11/OGDHL/APP/NAV2/CCDC80/ADAMTS8/POSTN/MGST2/PTPRF/THBS1/CXCL6/GSTM2/FBN1/LRPAP1/FGFR2/PPIA/SELP/TKT/FGF7/GREM2/PF4V1/PCOLCE2/NELL1/COL13A1/COL25A1/MPIG6B/GNS/HDGF/LAMC2/GSTM3,78
turquoise,MF,GO:0017124,SH3 domain binding,44/2961,122/18522,0.360655738,2.256016742,6.071543354,4.99645E-08,1.84385E-06,1.4421E-06,DNM2/EVL/SOCS7/ARHGAP1/CBL/SH3BGRL/DPYSL3/ELMO1/PRKN/SHANK3/USP8/LANCL1/GPX1/SH3BGRL2/OSTF1/HCLS1/CD2AP/ITGB1BP2/WAS/CBLC/SH3BP5/NCKIPSD/ESPN/ELMO2/MICAL1/INPP5D/ARHGAP6/WIPF1/WASF2/ABI2/ARHGAP17/CRK/CCDC6/LYN/AKAP5/PTPN6/GRB2/QKI/CD3E/FUT8/ADAM10/ENAH/VASP/ADAM15,44
turquoise,MF,GO:1990782,protein tyrosine kinase binding,43/2961,124/18522,0.346774194,2.169183253,5.698240691,2.53386E-07,9.05854E-06,7.0848E-06,PLCG2/PTPN11/CBL/CASS4/RNF41/NCK2/GRB14/TIAM1/DOK2/GAS6/SHC1/BLNK/LRP4/ACVR1/RACK1/SH2B3/ARHGEF16/CBLC/ZPR1/ANGPT4/CDH1/ELMO2/FNTA/CPNE3/HSP90AA1/ANGPT1/PITPNM1/PTPN1/FIZ1/SH2B1/GP6/CRK/CSK/YWHAG/GRB2/GDNF/ALKAL2/PSG6/EPHA4/CD247/SQSTM1/DSCAM/CRKL,43
